Object ID;Code;Code param;data-time;Level Water;Notate;Temp;Atm;Speed
1177204;1;1;01.05.2020;226;;21;737;5
1177205;2;1;01.05.2020;55;;;;
1177206;3;1;01.05.2020;66;;;;
1177207;4;1;01.05.2020;92;;;;
1177208;5;1;01.05.2020;319;;;;
1177209;6;1;01.05.2020;330;;;;
1177210;7;1;01.05.2020;240;;;;
1177211;8;1;01.05.2020;257;;;;
1177212;9;1;01.05.2020;270;;;;
1177213;10;1;01.05.2020;299;;;;
1177214;11;1;01.05.2020;123;;;;
1177215;12;1;01.05.2020;260;;;;
1177216;13;1;01.05.2020;390;;;;
1177217;14;1;01.05.2020;375;;;;
1177218;15;1;01.05.2020;72;;;;
1177219;16;1;01.05.2020;259;;;;
1177220;17;1;01.05.2020;256;;;;
1177221;18;1;01.05.2020;272;;;;
1177222;19;1;01.05.2020;361;;;;
1177223;20;1;01.05.2020;351;;;;
1177224;21;1;01.05.2020;253;;;;
1177225;22;1;01.05.2020;276;;;;
1177226;23;1;01.05.2020;1;;;;
1177227;24;1;01.05.2020;148;;;;
1177228;25;1;01.05.2020;-1;;;;
1177229;26;1;01.05.2020;130;;;;
1177230;27;1;01.05.2020;111;;;;
1177231;28;1;01.05.2020;189;;;;
1177232;29;1;01.05.2020;32;;;;
1177233;30;1;01.05.2020;97;;;;
1177234;31;1;01.05.2020;307;;;;
1177235;32;1;01.05.2020;367;;;;
1177236;33;1;01.05.2020;640;;;;
1177237;34;1;01.05.2020;692;;;;
1177238;35;1;01.05.2020;544;;;;
1177239;36;1;01.05.2020;551;;;;
1177240;37;1;01.05.2020;583;;;;
1177241;38;1;01.05.2020;176;;;;
1177242;39;1;01.05.2020;-25;;;;
1177243;40;1;01.05.2020;707;;;;
1177244;41;1;01.05.2020;12;;;;
1177245;42;1;01.05.2020;161;;;;
1177246;43;1;01.05.2020;163;;;;
1177247;44;1;01.05.2020;215;;;;
1177248;45;1;01.05.2020;788;;;;
1177249;46;1;01.05.2020;17;;;;
1177250;47;1;01.05.2020;725;;;;
1177251;48;1;01.05.2020;705;;;;
1177252;49;1;01.05.2020;677;;;;
1177253;50;1;01.05.2020;245;;;;
1177254;51;1;01.05.2020;308;;;;
1177255;52;1;01.05.2020;457;;;;
1177256;53;1;01.05.2020;437;;;;
1177257;54;1;01.05.2020;466;;;;
1177258;55;1;01.05.2020;793;;;;
1177259;56;1;01.05.2020;154;;;;
1177260;57;1;01.05.2020;639;;;;
1177261;58;1;01.05.2020;639;;;;
1177262;59;1;01.05.2020;130;;;;
1177263;60;1;01.05.2020;541;;;;
1177264;61;1;01.05.2020;195;;;;
1177265;62;1;01.05.2020;868;;;;
1177266;63;1;01.05.2020;592;;;;
1177267;64;1;01.05.2020;124;;;;
1177268;65;1;01.05.2020;1042;;;;
1177269;66;1;01.05.2020;226;;;;
1177270;67;1;01.05.2020;263;;;;
1177271;68;1;01.05.2020;639;;;;
1177272;69;1;01.05.2020;396;;;;
1177273;70;1;01.05.2020;394;;;;
1177274;1;1;02.05.2020;225;;22;734;6
1177275;2;1;02.05.2020;56;;;;
1177276;3;1;02.05.2020;66;;;;
1177277;4;1;02.05.2020;88;;;;
1177278;5;1;02.05.2020;322;;;;
1177279;6;1;02.05.2020;328;;;;
1177280;7;1;02.05.2020;299;;;;
1177281;8;1;02.05.2020;240;;;;
1177282;9;1;02.05.2020;266;;;;
1177283;10;1;02.05.2020;288;;;;
1177284;11;1;02.05.2020;145;;;;
1177285;12;1;02.05.2020;256;;;;
1177286;13;1;02.05.2020;338;;;;
1177287;14;1;02.05.2020;330;;;;
1177288;15;1;02.05.2020;71;;;;
1177289;16;1;02.05.2020;259;;;;
1177290;17;1;02.05.2020;250;;;;
1177291;18;1;02.05.2020;245;;;;
1177292;19;1;02.05.2020;364;;;;
1177293;20;1;02.05.2020;349;;;;
1177294;21;1;02.05.2020;259;;;;
1177295;22;1;02.05.2020;273;;;;
1177296;23;1;02.05.2020;1;;;;
1177297;24;1;02.05.2020;135;;;;
1177298;25;1;02.05.2020;-3;;;;
1177299;26;1;02.05.2020;130;;;;
1177300;27;1;02.05.2020;117;;;;
1177301;28;1;02.05.2020;189;;;;
1177302;29;1;02.05.2020;19;;;;
1177303;30;1;02.05.2020;96;;;;
1177304;31;1;02.05.2020;341;;;;
1177305;32;1;02.05.2020;339;;;;
1177306;33;1;02.05.2020;649;;;;
1177307;34;1;02.05.2020;689;;;;
1177308;35;1;02.05.2020;584;;;;
1177309;36;1;02.05.2020;568;;;;
1177310;37;1;02.05.2020;639;;;;
1177311;38;1;02.05.2020;154;;;;
1177312;39;1;02.05.2020;-31;;;;
1177313;40;1;02.05.2020;685;;;;
1177314;41;1;02.05.2020;10;;;;
1177315;42;1;02.05.2020;161;;;;
1177316;43;1;02.05.2020;161;;;;
1177317;44;1;02.05.2020;209;;;;
1177318;45;1;02.05.2020;795;;;;
1177319;46;1;02.05.2020;19;;;;
1177320;47;1;02.05.2020;688;;;;
1177321;48;1;02.05.2020;672;;;;
1177322;49;1;02.05.2020;634;;;;
1177323;50;1;02.05.2020;244;;;;
1177324;51;1;02.05.2020;339;;;;
1177325;52;1;02.05.2020;454;;;;
1177326;53;1;02.05.2020;436;;;;
1177327;54;1;02.05.2020;427;;;;
1177328;55;1;02.05.2020;837;;;;
1177329;56;1;02.05.2020;140;;;;
1177330;57;1;02.05.2020;647;;;;
1177331;58;1;02.05.2020;650;;;;
1177332;59;1;02.05.2020;126;;;;
1177333;60;1;02.05.2020;548;;;;
1177334;61;1;02.05.2020;211;;;;
1177335;62;1;02.05.2020;879;;;;
1177336;63;1;02.05.2020;578;;;;
1177337;64;1;02.05.2020;134;;;;
1177338;65;1;02.05.2020;1042;;;;
1177339;66;1;02.05.2020;227;;;;
1177340;67;1;02.05.2020;263;;;;
1177341;68;1;02.05.2020;637;;;;
1177342;69;1;02.05.2020;392;;;;
1177343;70;1;02.05.2020;381;;;;
1177344;1;1;03.05.2020;225;;15;737;3
1177345;2;1;03.05.2020;55;;;;
1177346;3;1;03.05.2020;66;;;;
1177347;4;1;03.05.2020;82;;;;
1177348;5;1;03.05.2020;322;;;;
1177349;6;1;03.05.2020;335;;;;
1177350;7;1;03.05.2020;271;;;;
1177351;8;1;03.05.2020;240;;;;
1177352;9;1;03.05.2020;271;;;;
1177353;10;1;03.05.2020;290;;;;
1177354;11;1;03.05.2020;106;;;;
1177355;12;1;03.05.2020;246;;;;
1177356;13;1;03.05.2020;354;;;;
1177357;14;1;03.05.2020;336;;;;
1177358;15;1;03.05.2020;70;;;;
1177359;16;1;03.05.2020;259;;;;
1177360;17;1;03.05.2020;249;;;;
1177361;18;1;03.05.2020;221;;;;
1177362;19;1;03.05.2020;325;;;;
1177363;20;1;03.05.2020;365;;;;
1177364;21;1;03.05.2020;259;;;;
1177365;22;1;03.05.2020;268;;;;
1177366;23;1;03.05.2020;1;;;;
1177367;24;1;03.05.2020;137;;;;
1177368;25;1;03.05.2020;-6;;;;
1177369;26;1;03.05.2020;129;;;;
1177370;27;1;03.05.2020;117;;;;
1177371;28;1;03.05.2020;187;;;;
1177372;29;1;03.05.2020;10;;;;
1177373;30;1;03.05.2020;88;;;;
1177374;31;1;03.05.2020;331;;;;
1177375;32;1;03.05.2020;306;;;;
1177376;33;1;03.05.2020;657;;;;
1177377;34;1;03.05.2020;664;;;;
1177378;35;1;03.05.2020;627;;;;
1177379;36;1;03.05.2020;608;;;;
1177380;37;1;03.05.2020;658;;;;
1177381;38;1;03.05.2020;154;;;;
1177382;39;1;03.05.2020;-32;;;;
1177383;40;1;03.05.2020;650;;;;
1177384;41;1;03.05.2020;13;;;;
1177385;42;1;03.05.2020;160;;;;
1177386;43;1;03.05.2020;161;;;;
1177387;44;1;03.05.2020;209;;;;
1177388;45;1;03.05.2020;795;;;;
1177389;46;1;03.05.2020;19;;;;
1177390;47;1;03.05.2020;662;;;;
1177391;48;1;03.05.2020;657;;;;
1177392;49;1;03.05.2020;624;;;;
1177393;50;1;03.05.2020;244;;;;
1177394;51;1;03.05.2020;375;;;;
1177395;52;1;03.05.2020;456;;;;
1177396;53;1;03.05.2020;438;;;;
1177397;54;1;03.05.2020;427;;;;
1177398;55;1;03.05.2020;879;;;;
1177399;56;1;03.05.2020;140;;;;
1177400;57;1;03.05.2020;655;;;;
1177401;58;1;03.05.2020;656;;;;
1177402;59;1;03.05.2020;126;;;;
1177403;60;1;03.05.2020;552;;;;
1177404;61;1;03.05.2020;211;;;;
1177405;62;1;03.05.2020;879;;;;
1177406;63;1;03.05.2020;578;;;;
1177407;64;1;03.05.2020;162;;;;
1177408;65;1;03.05.2020;1042;;;;
1177409;66;1;03.05.2020;227;;;;
1177410;67;1;03.05.2020;263;;;;
1177411;68;1;03.05.2020;633;;;;
1177412;69;1;03.05.2020;384;;;;
1177413;70;1;03.05.2020;388;;;;
1177414;1;1;04.05.2020;225;;18;742;2
1177415;2;1;04.05.2020;50;;;;
1177416;3;1;04.05.2020;65;;;;
1177417;4;1;04.05.2020;77;;;;
1177418;5;1;04.05.2020;312;;;;
1177419;6;1;04.05.2020;328;;;;
1177420;7;1;04.05.2020;263;;;;
1177421;8;1;04.05.2020;240;;;;
1177422;9;1;04.05.2020;303;;;;
1177423;10;1;04.05.2020;330;;;;
1177424;11;1;04.05.2020;104;;;;
1177425;12;1;04.05.2020;231;;;;
1177426;13;1;04.05.2020;341;;;;
1177427;14;1;04.05.2020;324;;;;
1177428;15;1;04.05.2020;69;;;;
1177429;16;1;04.05.2020;254;;;;
1177430;17;1;04.05.2020;248;;;;
1177431;18;1;04.05.2020;227;;;;
1177432;19;1;04.05.2020;321;;;;
1177433;20;1;04.05.2020;346;;;;
1177434;21;1;04.05.2020;259;;;;
1177435;22;1;04.05.2020;262;;;;
1177436;23;1;04.05.2020;-4;;;;
1177437;24;1;04.05.2020;132;;;;
1177438;25;1;04.05.2020;-11;;;;
1177439;26;1;04.05.2020;127;;;;
1177440;27;1;04.05.2020;110;;;;
1177441;28;1;04.05.2020;182;;;;
1177442;29;1;04.05.2020;30;;;;
1177443;30;1;04.05.2020;89;;;;
1177444;31;1;04.05.2020;313;;;;
1177445;32;1;04.05.2020;301;;;;
1177446;33;1;04.05.2020;653;;;;
1177447;34;1;04.05.2020;647;;;;
1177448;35;1;04.05.2020;600;;;;
1177449;36;1;04.05.2020;625;;;;
1177450;37;1;04.05.2020;621;;;;
1177451;38;1;04.05.2020;154;;;;
1177452;39;1;04.05.2020;-43;;;;
1177453;40;1;04.05.2020;635;;;;
1177454;41;1;04.05.2020;10;;;;
1177455;42;1;04.05.2020;158;;;;
1177456;43;1;04.05.2020;161;;;;
1177457;44;1;04.05.2020;206;;;;
1177458;45;1;04.05.2020;795;;;;
1177459;46;1;04.05.2020;13;;;;
1177460;47;1;04.05.2020;653;;;;
1177461;48;1;04.05.2020;650;;;;
1177462;49;1;04.05.2020;621;;;;
1177463;50;1;04.05.2020;244;;;;
1177464;51;1;04.05.2020;333;;;;
1177465;52;1;04.05.2020;461;;;;
1177466;53;1;04.05.2020;451;;;;
1177467;54;1;04.05.2020;431;;;;
1177468;55;1;04.05.2020;919;;;;
1177469;56;1;04.05.2020;140;;;;
1177470;57;1;04.05.2020;662;;;;
1177471;58;1;04.05.2020;662;;;;
1177472;59;1;04.05.2020;126;;;;
1177473;60;1;04.05.2020;559;;;;
1177474;61;1;04.05.2020;211;;;;
1177475;62;1;04.05.2020;879;;;;
1177476;63;1;04.05.2020;578;;;;
1177477;64;1;04.05.2020;166;;;;
1177478;65;1;04.05.2020;1042;;;;
1177479;66;1;04.05.2020;227;;;;
1177480;67;1;04.05.2020;263;;;;
1177481;68;1;04.05.2020;623;;;;
1177482;69;1;04.05.2020;380;;;;
1177483;70;1;04.05.2020;378;;;;
1177484;1;1;05.05.2020;225;;21;745;3
1177485;2;1;05.05.2020;54;;;;
1177486;3;1;05.05.2020;64;;;;
1177487;4;1;05.05.2020;77;;;;
1177488;5;1;05.05.2020;301;;;;
1177489;6;1;05.05.2020;322;;;;
1177490;7;1;05.05.2020;244;;;;
1177491;8;1;05.05.2020;240;;;;
1177492;9;1;05.05.2020;289;;;;
1177493;10;1;05.05.2020;314;;;;
1177494;11;1;05.05.2020;84;;;;
1177495;12;1;05.05.2020;215;;;;
1177496;13;1;05.05.2020;342;;;;
1177497;14;1;05.05.2020;325;;;;
1177498;15;1;05.05.2020;67;;;;
1177499;16;1;05.05.2020;254;;;;
1177500;17;1;05.05.2020;246;;;;
1177501;18;1;05.05.2020;209;;;;
1177502;19;1;05.05.2020;316;;;;
1177503;20;1;05.05.2020;326;;;;
1177504;21;1;05.05.2020;259;;;;
1177505;22;1;05.05.2020;256;;;;
1177506;23;1;05.05.2020;-5;;;;
1177507;24;1;05.05.2020;124;;;;
1177508;25;1;05.05.2020;-14;;;;
1177509;26;1;05.05.2020;125;;;;
1177510;27;1;05.05.2020;115;;;;
1177511;28;1;05.05.2020;175;;;;
1177512;29;1;05.05.2020;27;;;;
1177513;30;1;05.05.2020;88;;;;
1177514;31;1;05.05.2020;289;;;;
1177515;32;1;05.05.2020;285;;;;
1177516;33;1;05.05.2020;643;;;;
1177517;34;1;05.05.2020;640;;;;
1177518;35;1;05.05.2020;529;;;;
1177519;36;1;05.05.2020;578;;;;
1177520;37;1;05.05.2020;542;;;;
1177521;38;1;05.05.2020;154;;;;
1177522;39;1;05.05.2020;-53;;;;
1177523;40;1;05.05.2020;633;;;;
1177524;41;1;05.05.2020;8;;;;
1177525;42;1;05.05.2020;158;;;;
1177526;43;1;05.05.2020;161;;;;
1177527;44;1;05.05.2020;204;;;;
1177528;45;1;05.05.2020;795;;;;
1177529;46;1;05.05.2020;10;;;;
1177530;47;1;05.05.2020;665;;;;
1177531;48;1;05.05.2020;668;;;;
1177532;49;1;05.05.2020;640;;;;
1177533;50;1;05.05.2020;244;;;;
1177534;51;1;05.05.2020;305;;;;
1177535;52;1;05.05.2020;465;;;;
1177536;53;1;05.05.2020;445;;;;
1177537;54;1;05.05.2020;457;;;;
1177538;55;1;05.05.2020;943;;;;
1177539;56;1;05.05.2020;140;;;;
1177540;57;1;05.05.2020;667;;;;
1177541;58;1;05.05.2020;668;;;;
1177542;59;1;05.05.2020;126;;;;
1177543;60;1;05.05.2020;565;;;;
1177544;61;1;05.05.2020;211;;;;
1177545;62;1;05.05.2020;879;;;;
1177546;63;1;05.05.2020;578;;;;
1177547;64;1;05.05.2020;151;;;;
1177548;65;1;05.05.2020;1042;;;;
1177549;66;1;05.05.2020;227;;;;
1177550;67;1;05.05.2020;263;;;;
1177551;68;1;05.05.2020;611;;;;
1177552;69;1;05.05.2020;377;;;;
1177553;70;1;05.05.2020;362;;;;
1177554;1;1;06.05.2020;225;;22;742;6
1177555;2;1;06.05.2020;54;;;;
1177556;3;1;06.05.2020;64;;;;
1177557;4;1;06.05.2020;75;;;;
1177558;5;1;06.05.2020;282;;;;
1177559;6;1;06.05.2020;303;;;;
1177560;7;1;06.05.2020;242;;;;
1177561;8;1;06.05.2020;240;;;;
1177562;9;1;06.05.2020;263;;;;
1177563;10;1;06.05.2020;292;;;;
1177564;11;1;06.05.2020;68;;;;
1177565;12;1;06.05.2020;205;;;;
1177566;13;1;06.05.2020;324;;;;
1177567;14;1;06.05.2020;312;;;;
1177568;15;1;06.05.2020;65;;;;
1177569;16;1;06.05.2020;250;;;;
1177570;17;1;06.05.2020;245;;;;
1177571;18;1;06.05.2020;206;;;;
1177572;19;1;06.05.2020;312;;;;
1177573;20;1;06.05.2020;299;;;;
1177574;21;1;06.05.2020;259;;;;
1177575;22;1;06.05.2020;253;;;;
1177576;23;1;06.05.2020;-7;;;;
1177577;24;1;06.05.2020;118;;;;
1177578;25;1;06.05.2020;-18;;;;
1177579;26;1;06.05.2020;121;;;;
1177580;27;1;06.05.2020;112;;;;
1177581;28;1;06.05.2020;169;;;;
1177582;29;1;06.05.2020;21;;;;
1177583;30;1;06.05.2020;85;;;;
1177584;31;1;06.05.2020;276;;;;
1177585;32;1;06.05.2020;288;;;;
1177586;33;1;06.05.2020;628;;;;
1177587;34;1;06.05.2020;638;;;;
1177588;35;1;06.05.2020;478;;;;
1177589;36;1;06.05.2020;514;;;;
1177590;37;1;06.05.2020;499;;;;
1177591;38;1;06.05.2020;154;;;;
1177592;39;1;06.05.2020;-48;;;;
1177593;40;1;06.05.2020;635;;;;
1177594;41;1;06.05.2020;7;;;;
1177595;42;1;06.05.2020;158;;;;
1177596;43;1;06.05.2020;161;;;;
1177597;44;1;06.05.2020;202;;;;
1177598;45;1;06.05.2020;795;;;;
1177599;46;1;06.05.2020;13;;;;
1177600;47;1;06.05.2020;658;;;;
1177601;48;1;06.05.2020;654;;;;
1177602;49;1;06.05.2020;630;;;;
1177603;50;1;06.05.2020;244;;;;
1177604;51;1;06.05.2020;283;;;;
1177605;52;1;06.05.2020;442;;;;
1177606;53;1;06.05.2020;422;;;;
1177607;54;1;06.05.2020;435;;;;
1177608;55;1;06.05.2020;954;;;;
1177609;56;1;06.05.2020;140;;;;
1177610;57;1;06.05.2020;673;;;;
1177611;58;1;06.05.2020;672;;;;
1177612;59;1;06.05.2020;126;;;;
1177613;60;1;06.05.2020;570;;;;
1177614;61;1;06.05.2020;211;;;;
1177615;62;1;06.05.2020;879;;;;
1177616;63;1;06.05.2020;578;;;;
1177617;64;1;06.05.2020;145;;;;
1177618;65;1;06.05.2020;1042;;;;
1177619;66;1;06.05.2020;227;;;;
1177620;67;1;06.05.2020;263;;;;
1177621;68;1;06.05.2020;588;;;;
1177622;69;1;06.05.2020;364;;;;
1177623;70;1;06.05.2020;339;;;;
1177624;1;1;07.05.2020;225;;23;737;5
1177625;2;1;07.05.2020;53;;;;
1177626;3;1;07.05.2020;64;;;;
1177627;4;1;07.05.2020;70;;;;
1177628;5;1;07.05.2020;269;;;;
1177629;6;1;07.05.2020;290;;;;
1177630;7;1;07.05.2020;179;;;;
1177631;8;1;07.05.2020;240;;;;
1177632;9;1;07.05.2020;246;;;;
1177633;10;1;07.05.2020;289;;;;
1177634;11;1;07.05.2020;82;;;;
1177635;12;1;07.05.2020;196;;;;
1177636;13;1;07.05.2020;297;;;;
1177637;14;1;07.05.2020;282;;;;
1177638;15;1;07.05.2020;63;;;;
1177639;16;1;07.05.2020;252;;;;
1177640;17;1;07.05.2020;244;;;;
1177641;18;1;07.05.2020;174;;;;
1177642;19;1;07.05.2020;299;;;;
1177643;20;1;07.05.2020;278;;;;
1177644;21;1;07.05.2020;259;;;;
1177645;22;1;07.05.2020;255;;;;
1177646;23;1;07.05.2020;-7;;;;
1177647;24;1;07.05.2020;110;;;;
1177648;25;1;07.05.2020;-20;;;;
1177649;26;1;07.05.2020;121;;;;
1177650;27;1;07.05.2020;116;;;;
1177651;28;1;07.05.2020;169;;;;
1177652;29;1;07.05.2020;19;;;;
1177653;30;1;07.05.2020;84;;;;
1177654;31;1;07.05.2020;271;;;;
1177655;32;1;07.05.2020;287;;;;
1177656;33;1;07.05.2020;605;;;;
1177657;34;1;07.05.2020;620;;;;
1177658;35;1;07.05.2020;455;;;;
1177659;36;1;07.05.2020;474;;;;
1177660;37;1;07.05.2020;484;;;;
1177661;38;1;07.05.2020;154;;;;
1177662;39;1;07.05.2020;-52;;;;
1177663;40;1;07.05.2020;617;;;;
1177664;41;1;07.05.2020;4;;;;
1177665;42;1;07.05.2020;155;;;;
1177666;43;1;07.05.2020;161;;;;
1177667;44;1;07.05.2020;201;;;;
1177668;45;1;07.05.2020;795;;;;
1177669;46;1;07.05.2020;8;;;;
1177670;47;1;07.05.2020;631;;;;
1177671;48;1;07.05.2020;621;;;;
1177672;49;1;07.05.2020;603;;;;
1177673;50;1;07.05.2020;244;;;;
1177674;51;1;07.05.2020;280;;;;
1177675;52;1;07.05.2020;337;;;;
1177676;53;1;07.05.2020;319;;;;
1177677;54;1;07.05.2020;411;;;;
1177678;55;1;07.05.2020;961;;;;
1177679;56;1;07.05.2020;140;;;;
1177680;57;1;07.05.2020;675;;;;
1177681;58;1;07.05.2020;674;;;;
1177682;59;1;07.05.2020;126;;;;
1177683;60;1;07.05.2020;574;;;;
1177684;61;1;07.05.2020;211;;;;
1177685;62;1;07.05.2020;879;;;;
1177686;63;1;07.05.2020;578;;;;
1177687;64;1;07.05.2020;148;;;;
1177688;65;1;07.05.2020;1042;;;;
1177689;66;1;07.05.2020;227;;;;
1177690;67;1;07.05.2020;263;;;;
1177691;68;1;07.05.2020;553;;;;
1177692;69;1;07.05.2020;347;;;;
1177693;70;1;07.05.2020;322;;;;
1177694;1;1;08.05.2020;225;;24;735;6
1177695;2;1;08.05.2020;51;;;;
1177696;3;1;08.05.2020;64;;;;
1177697;4;1;08.05.2020;67;;;;
1177698;5;1;08.05.2020;254;;;;
1177699;6;1;08.05.2020;272;;;;
1177700;7;1;08.05.2020;214;;;;
1177701;8;1;08.05.2020;240;;;;
1177702;9;1;08.05.2020;203;;;;
1177703;10;1;08.05.2020;246;;;;
1177704;11;1;08.05.2020;66;;;;
1177705;12;1;08.05.2020;188;;;;
1177706;13;1;08.05.2020;283;;;;
1177707;14;1;08.05.2020;276;;;;
1177708;15;1;08.05.2020;62;;;;
1177709;16;1;08.05.2020;253;;;;
1177710;17;1;08.05.2020;242;;;;
1177711;18;1;08.05.2020;173;;;;
1177712;19;1;08.05.2020;276;;;;
1177713;20;1;08.05.2020;283;;;;
1177714;21;1;08.05.2020;259;;;;
1177715;22;1;08.05.2020;254;;;;
1177716;23;1;08.05.2020;-10;;;;
1177717;24;1;08.05.2020;102;;;;
1177718;25;1;08.05.2020;-22;;;;
1177719;26;1;08.05.2020;119;;;;
1177720;27;1;08.05.2020;113;;;;
1177721;28;1;08.05.2020;157;;;;
1177722;29;1;08.05.2020;29;;;;
1177723;30;1;08.05.2020;84;;;;
1177724;31;1;08.05.2020;269;;;;
1177725;32;1;08.05.2020;292;;;;
1177726;33;1;08.05.2020;579;;;;
1177727;34;1;08.05.2020;581;;;;
1177728;35;1;08.05.2020;441;;;;
1177729;36;1;08.05.2020;459;;;;
1177730;37;1;08.05.2020;479;;;;
1177731;38;1;08.05.2020;154;;;;
1177732;39;1;08.05.2020;-57;;;;
1177733;40;1;08.05.2020;558;;;;
1177734;41;1;08.05.2020;0;;;;
1177735;42;1;08.05.2020;156;;;;
1177736;43;1;08.05.2020;161;;;;
1177737;44;1;08.05.2020;198;;;;
1177738;45;1;08.05.2020;795;;;;
1177739;46;1;08.05.2020;9;;;;
1177740;47;1;08.05.2020;536;;;;
1177741;48;1;08.05.2020;514;;;;
1177742;49;1;08.05.2020;491;;;;
1177743;50;1;08.05.2020;244;;;;
1177744;51;1;08.05.2020;283;;;;
1177745;52;1;08.05.2020;341;;;;
1177746;53;1;08.05.2020;332;;;;
1177747;54;1;08.05.2020;305;;;;
1177748;55;1;08.05.2020;988;;;;
1177749;56;1;08.05.2020;140;;;;
1177750;57;1;08.05.2020;675;;;;
1177751;58;1;08.05.2020;672;;;;
1177752;59;1;08.05.2020;126;;;;
1177753;60;1;08.05.2020;580;;;;
1177754;61;1;08.05.2020;211;;;;
1177755;62;1;08.05.2020;879;;;;
1177756;63;1;08.05.2020;578;;;;
1177757;64;1;08.05.2020;150;;;;
1177758;65;1;08.05.2020;1042;;;;
1177759;66;1;08.05.2020;227;;;;
1177760;67;1;08.05.2020;263;;;;
1177761;68;1;08.05.2020;524;;;;
1177762;69;1;08.05.2020;330;;;;
1177763;70;1;08.05.2020;304;;;;
1177764;1;1;09.05.2020;225;;25;731;6
1177765;2;1;09.05.2020;53;;;;
1177766;3;1;09.05.2020;64;;;;
1177767;4;1;09.05.2020;65;;;;
1177768;5;1;09.05.2020;253;;;;
1177769;6;1;09.05.2020;271;;;;
1177770;7;1;09.05.2020;182;;;;
1177771;8;1;09.05.2020;240;;;;
1177772;9;1;09.05.2020;229;;;;
1177773;10;1;09.05.2020;258;;;;
1177774;11;1;09.05.2020;53;;;;
1177775;12;1;09.05.2020;182;;;;
1177776;13;1;09.05.2020;251;;;;
1177777;14;1;09.05.2020;235;;;;
1177778;15;1;09.05.2020;62;;;;
1177779;16;1;09.05.2020;253;;;;
1177780;17;1;09.05.2020;241;;;;
1177781;18;1;09.05.2020;142;;;;
1177782;19;1;09.05.2020;254;;;;
1177783;20;1;09.05.2020;264;;;;
1177784;21;1;09.05.2020;259;;;;
1177785;22;1;09.05.2020;248;;;;
1177786;23;1;09.05.2020;-7;;;;
1177787;24;1;09.05.2020;94;;;;
1177788;25;1;09.05.2020;-24;;;;
1177789;26;1;09.05.2020;116;;;;
1177790;27;1;09.05.2020;114;;;;
1177791;28;1;09.05.2020;155;;;;
1177792;29;1;09.05.2020;22;;;;
1177793;30;1;09.05.2020;83;;;;
1177794;31;1;09.05.2020;268;;;;
1177795;32;1;09.05.2020;273;;;;
1177796;33;1;09.05.2020;521;;;;
1177797;34;1;09.05.2020;495;;;;
1177798;35;1;09.05.2020;420;;;;
1177799;36;1;09.05.2020;443;;;;
1177800;37;1;09.05.2020;448;;;;
1177801;38;1;09.05.2020;154;;;;
1177802;39;1;09.05.2020;-57;;;;
1177803;40;1;09.05.2020;483;;;;
1177804;41;1;09.05.2020;4;;;;
1177805;42;1;09.05.2020;153;;;;
1177806;43;1;09.05.2020;161;;;;
1177807;44;1;09.05.2020;196;;;;
1177808;45;1;09.05.2020;795;;;;
1177809;46;1;09.05.2020;12;;;;
1177810;47;1;09.05.2020;505;;;;
1177811;48;1;09.05.2020;502;;;;
1177812;49;1;09.05.2020;494;;;;
1177813;50;1;09.05.2020;244;;;;
1177814;51;1;09.05.2020;300;;;;
1177815;52;1;09.05.2020;326;;;;
1177816;53;1;09.05.2020;300;;;;
1177817;54;1;09.05.2020;335;;;;
1177818;55;1;09.05.2020;1009;;;;
1177819;56;1;09.05.2020;140;;;;
1177820;57;1;09.05.2020;673;;;;
1177821;58;1;09.05.2020;667;;;;
1177822;59;1;09.05.2020;126;;;;
1177823;60;1;09.05.2020;582;;;;
1177824;61;1;09.05.2020;211;;;;
1177825;62;1;09.05.2020;879;;;;
1177826;63;1;09.05.2020;578;;;;
1177827;64;1;09.05.2020;148;;;;
1177828;65;1;09.05.2020;1042;;;;
1177829;66;1;09.05.2020;227;;;;
1177830;67;1;09.05.2020;263;;;;
1177831;68;1;09.05.2020;500;;;;
1177832;69;1;09.05.2020;318;;;;
1177833;70;1;09.05.2020;294;;;;
1177834;1;1;10.05.2020;225;;24;731;5
1177835;2;1;10.05.2020;51;;;;
1177836;3;1;10.05.2020;63;;;;
1177837;4;1;10.05.2020;65;;;;
1177838;5;1;10.05.2020;244;;;;
1177839;6;1;10.05.2020;264;;;;
1177840;7;1;10.05.2020;181;;;;
1177841;8;1;10.05.2020;240;;;;
1177842;9;1;10.05.2020;196;;;;
1177843;10;1;10.05.2020;224;;;;
1177844;11;1;10.05.2020;55;;;;
1177845;12;1;10.05.2020;180;;;;
1177846;13;1;10.05.2020;251;;;;
1177847;14;1;10.05.2020;240;;;;
1177848;15;1;10.05.2020;61;;;;
1177849;16;1;10.05.2020;251;;;;
1177850;17;1;10.05.2020;241;;;;
1177851;18;1;10.05.2020;148;;;;
1177852;19;1;10.05.2020;238;;;;
1177853;20;1;10.05.2020;245;;;;
1177854;21;1;10.05.2020;259;;;;
1177855;22;1;10.05.2020;243;;;;
1177856;23;1;10.05.2020;-8;;;;
1177857;24;1;10.05.2020;96;;;;
1177858;25;1;10.05.2020;-27;;;;
1177859;26;1;10.05.2020;114;;;;
1177860;27;1;10.05.2020;116;;;;
1177861;28;1;10.05.2020;147;;;;
1177862;29;1;10.05.2020;10;;;;
1177863;30;1;10.05.2020;86;;;;
1177864;31;1;10.05.2020;262;;;;
